"","date","open","high","low","close","log.close","volume"
"4183","12/30/2013",399.41,399.92,392.45,393.37,2.594801236,2487100
"4185","1/2/2014",398.8,399.36,394.02,397.97,2.599850335,2137800
"4186","1/3/2014",398.29,402.71,396.22,396.44,2.598177467,2210200
"4187","1/6/2014",395.85,397,388.42,393.63,2.59508819,3170600
"4190","1/9/2014",403.71,406.89,398.44,401.01,2.603155203,2103000
"4191","1/10/2014",402.53,403.764,393.8,397.66,2.599511908,2679500
"4192","1/13/2014",397.98,399.78,388.45,390.98,2.592154542,2844900
"4194","1/15/2014",398.94,399.31,392.534,395.87,2.597552591,2678300
"4198","1/22/2014",408,408.06,402,404.54,2.60696147,2060500
"4199","1/23/2014",401,406.17,397.79,399.87,2.601918823,3025400
"4200","1/24/2014",398.16,400.2,387.27,387.6,2.588383768,4458400
"4201","1/27/2014",390.5,394.1,380.49,386.28,2.586902223,3936800
"4203","1/29/2014",392.16,392.85,383.24,384.2,2.584557361,3382300
"4205","1/31/2014",371.76,375.45,357.76,358.69,2.554719269,16154800
"4206","2/3/2014",358.98,360.85,340.1,346.15,2.539264336,10280800
"4207","2/4/2014",349.59,353.9975,344.02,347.95,2.541516841,4812900
"4211","2/10/2014",361.61,365,359.35,360.87,2.55735078,3449700
"4212","2/11/2014",361.842,363.61,356.25,361.79,2.558456559,3222100
"4213","2/12/2014",356.43,357.75,346.32,349.25,2.543136415,6587700
"4215","2/14/2014",359.34,359.34,353.35,357.35,2.553093786,3520200
"4216","2/18/2014",355.28,355.73,349.45,353.65,2.548573662,4998000
"4217","2/19/2014",352.64,354.54,346.1,347.38,2.540804811,4168100
"4219","2/21/2014",352.44,354.141,346.75,346.76,2.540028994,4210000
"4222","2/26/2014",359.86,364.75,357.17,359.8,2.556061159,3622100
"4228","3/6/2014",374.05,375.33,368.9,372.16,2.570729693,2926600
"4229","3/7/2014",374.58,374.99,369.531,372.06,2.570612982,2279800
"4230","3/10/2014",372.69,372.73,367,370.53,2.568823376,2105800
"4231","3/11/2014",370.99,372.8,367.28,368.82,2.566814464,2246100
"4233","3/13/2014",376.62,383.11,368.08,371.51,2.569970508,6829000
"4235","3/17/2014",375.72,378.85,374.88,375.04,2.57407759,2303000
"4237","3/19/2014",378.77,379,369.42,373.23,2.571976545,2646700
"4238","3/20/2014",370.64,373,366.22,368.97,2.566991056,2558500
"4239","3/21/2014",371,372.84,358.4,360.62,2.557049809,5414100
"4240","3/24/2014",360.09,361.5,348.6,351.85,2.546357555,4873500
"4242","3/26/2014",357.13,357.6,343.4,343.41,2.535812938,4120700
"4243","3/27/2014",343.15,343.9999,330.88,338.47,2.529520181,5766400
"4244","3/28/2014",340.05,347,336.08,338.29,2.52928916,3986800
"4245","3/31/2014",342.4,346.29,334.06,336.365,2.5268108,4297500
"4247","4/2/2014",345.99,348.295,340.38,341.96,2.533975308,4475500
"4248","4/3/2014",341.82,342.5,328.46,333.62,2.523252078,6399300
"4249","4/4/2014",335.15,335.44,315.61,323,2.509202522,12534600
"4250","4/7/2014",320.99,324.94,313.13,317.76,2.502099227,7077400
"4253","4/10/2014",330.6,331,316.5,317.11,2.501209938,6126700
"4254","4/11/2014",314,316.5,309.5,311.73,2.4937786,7287500
"4255","4/14/2014",317.67,320.48,311.28,315.91,2.499563374,4293500
"4256","4/15/2014",316.7,318.28,305.5,316.08,2.499797017,5398600
"4260","4/22/2014",332,337.5,328.94,329.32,2.517618107,3711600
"4261","4/23/2014",333.06,333.13,323.39,324.58,2.511321756,3604600
"4263","4/25/2014",316.25,316.49,302.71,303.83,2.482630654,16180200
"4264","4/28/2014",304,304.39,288,296.58,2.472141861,14479800
"4268","5/2/2014",310.42,313.29,304.31,308.01,2.488564817,3995100
"4270","5/6/2014",309.53,309.81,297.04,297.38,2.473311757,4682300
"4271","5/7/2014",295.56,296.4,286.68,292.71,2.46643756,7015200
"4272","5/8/2014",290.82,295.8784,287.23,288.32,2.459874769,3848200
"4276","5/14/2014",302.5,304.64,296.66,297.62,2.473662112,3323300
"4277","5/15/2014",298.02,299.2,290.38,295.19,2.470101641,4295100
"4282","5/22/2014",305.05,308.54,303.01,304.91,2.484171668,2576800
"4284","5/27/2014",314.41,314.6296,307.38,310.82,2.492508956,4862100
"4287","5/30/2014",314.43,314.65,307.57,312.55,2.494919503,4260200
"4288","6/2/2014",312.59,312.6,307,308.84,2.489733544,2203400
"4290","6/4/2014",306.85,309.5,303.84,306.78,2.486827043,2107100
"4293","6/9/2014",331.57,333,325.65,327.5,2.515211304,3212200
"4295","6/11/2014",336,340.7199,333.8772,335.2,2.52530401,4436800
"4296","6/12/2014",335.55,335.55,324.66,325.91,2.513097686,4263000
"4297","6/13/2014",327.05,329.298,323.5262,326.27,2.513577143,2764800
"4299","6/17/2014",327.54,331.34,325.23,325.62,2.512711072,2904200
